the;দ্য
Christmas;বড়দিন
comment;মন্তব্য
responsible;দায়ী
affair;ব্যাপার
procedure;পদ্ধতি
regular;নিয়মিত
spread;ছড়িয়ে পড়া
chairman;চেয়ারম্যান
baseball;বেসবল
soft;নরম
ignore;উপেক্ষা
egg;ডিম
belief;বিশ্বাস
demonstrate;প্রদর্শন
anybody;যে কেউ
murder;হত্যা
gift;উপহার
religion;ধর্ম
review;পুনঃমূল্যায়ন
editor;সম্পাদক
engage;জড়িত
coffee;কফি
document;নথি
speed;দ্রুততা
cross;ক্রস
influence;প্রভাব
anyway;যাইহোক
threaten;হুমকি
commit;কমিট
female;মহিলা
youth;যৌবন
wave;তরঙ্গ
afraid;ভয়
quarter;চতুর্থাংশ
background;পটভূমি
native;স্থানীয়
broad;বিস্তৃত
wonderful;বিস্ময়কর
deny;অস্বীকার
apparently;দৃশ্যত
slightly;সামান্য
reaction;প্রতিক্রিয়া
twice;দুইবার
suit;স্যুট
perspective;দৃষ্টিকোণ
growing;ক্রমবর্ধমান
blow;ঘা
construction;নির্মাণ
intelligence;বুদ্ধিমত্তা
destroy;ধ্বংস
cook;রান্না
connection;সংযোগ
burn;পোড়া
shoe;জুতা
grade;শ্রেণী
context;প্রসঙ্গ
committee;কমিটি
hey;হে
mistake;ভুল
location;অবস্থান
clothes;বস্ত্র
Indian;ভারতীয়
quiet;শান্ত
dress;পোষাক
promise;প্রতিশ্রুতি
aware;সচেতন
neighbor;প্রতিবেশী
function;ফাংশন
bone;হাড়
active;সক্রিয়
extend;প্রসারিত করা
chief;প্রধান
combine;একত্রিত করা
wine;মদ
below;নিচে
cool;শীতল
voter;ভোটার
learning;শেখার
bus;বাস
hell;জাহান্নাম
dangerous;বিপজ্জনক
remind;মনে করিয়ে দেওয়া
moral;নৈতিক
United;ইউনাইটেড
category;বিভাগ
relatively;তুলনামূলকভাবে
victory;বিজয়
academic;একাডেমিক
Internet;ইন্টারনেট
healthy;সুস্থ
negative;নেতিবাচক
following;অনুসরণ
historical;ঐতিহাসিক
medicine;ওষুধ
tour;সফর
depend;নির্ভরশীল
photo;ফটো
finding;খোঁজা
grab;দখল
direct;সরাসরি
classroom;শ্রেণীকক্ষ
contact;যোগাযোগ
justice;বিচার
participate;অংশগ্রহণ
daily;দৈনিক
fair;ন্যায্য
pair;জোড়া
famous;বিখ্যাত
exercise;ব্যায়াম
knee;হাঁটু
flower;ফুল
tape;টেপ
hire;ভাড়া
familiar;পরিচিত
appropriate;যথাযথ
supply;সরবরাহ
fully;সম্পূর্ণরূপে
actor;অভিনেতা
birth;জন্ম
search;অনুসন্ধান
tie;টাই
democracy;গণতন্ত্র
eastern;পূর্ব
primary;প্রাথমিক
yesterday;গতকাল
circle;বৃত্ত
device;যন্ত্র
progress;অগ্রগতি
bottom;নীচে
island;দ্বীপ
exchange;বিনিময়
clean;পরিষ্কার
studio;স্টুডিও
train;ট্রেন
lady;ভদ্রমহিলা
colleague;সহকর্মী
application;আবেদন
neck;ঘাড়
lean;রোগা
damage;ক্ষতি
plastic;প্লাস্টিক
tall;লম্বা
plate;প্লেট
hate;ঘৃণা
otherwise;অন্যথায়
writing;লেখা
male;পুরুষ
alive;জীবিত
expression;অভিব্যক্তি
football;ফুটবল
intend;উদ্দেশ্য
chicken;মুরগি
army;সেনাবাহিনী
abuse;অপব্যবহার
theater;থিয়েটার
shut;বন্ধ
map;মানচিত্র
extra;অতিরিক্ত
session;সেশন
danger;বিপদ
welcome;স্বাগত
domestic;গার্হস্থ্য
lots;প্রচুর
literature;সাহিত্য
rain;বৃষ্টি
desire;ইচ্ছা
assessment;মূল্যায়ন
injury;আঘাত
respect;সম্মান
northern;উত্তর
nod;নড
paint;পেইন্ট
fuel;জ্বালানী
leaf;পাতা
dry;শুকনো
Russian;রাশিয়ান
instruction;নির্দেশ
pool;পুল
climb;আরোহণ
sweet;মিষ্টি
engine;ইঞ্জিন
fourth;চতুর্থ
salt;লবণ
expand;বিস্তৃত করা
importance;গুরুত্ব
metal;ধাতু
fat;চর্বি
ticket;টিকিট
software;সফটওয়্যার
disappear;অদৃশ্য
corporate;কর্পোরেট
strange;অদ্ভুত
lip;ঠোঁট
reading;পড়া
urban;শহুরে
mental;মানসিক
increasingly;ক্রমবর্ধমানভাবে
lunch;মধ্যাহ্নভোজ
educational;শিক্ষাগত
somewhere;কোথাও
farmer;কৃষক
sugar;চিনি
planet;গ্রহ
favorite;প্রিয়
explore;অন্বেষণ
obtain;প্রাপ্ত
enemy;শত্রু
greatest;সর্বশ্রেষ্ঠ
complex;জটিল
surround;ঘিরে
athlete;ক্রীড়াবিদ
invite;আমন্ত্রণ
repeat;পুনরাবৃত্তি
carefully;সাবধানে
soul;আত্মা
scientific;বৈজ্ঞানিক
impossible;অসম্ভব
panel;প্যানেল
meaning;অর্থ
mom;মা
married;বিবাহিত
instrument;যন্ত্র
predict;ভবিষ্যদ্বাণী
weather;আবহাওয়া
presidential;রাষ্ট্রপতির
emotional;আবেগপূর্ণ
commitment;অঙ্গীকার
Supreme;সর্বোচ্চ
bear;ভালুক
pocket;পকেট
thin;পাতলা
temperature;তাপমাত্রা
surprise;বিস্ময়
poll;পোল
proposal;প্রস্তাব
consequence;পরিণতি
breath;শ্বাস
sight;দৃষ্টিশক্তি
balance;ভারসাম্য
adopt;দত্তক
minority;নাবালকত্ব
straight;সোজা
connect;সংযোগ
works;কাজ করে
teaching;শিক্ষাদান
belong;অন্তর্গত
aid;সাহায্য
advice;উপদেশ
okay;ঠিক আছে
photograph;আলোকচিত্র
empty;খালি
regional;আঞ্চলিক
trail;পথ
novel;উপন্যাস
code;কোড
somehow;কোনোভাবে
organize;সংগঠিত করা
jury;জুরি
breast;স্তন
Iraqi;ইরাকি
acknowledge;স্বীকার
theme;থিম
storm;ঝড়
union;মিলন
desk;ডেস্ক
thanks;ধন্যবাদ
fruit;ফল
expensive;ব্যয়বহুল
yellow;হলুদ
conclusion;উপসংহার
prime;প্রধান
shadow;ছায়া
struggle;সংগ্রাম
conclude;উপসংহার
analyst;বিশ্লেষক
dance;নাচ
regulation;প্রবিধান
being;হচ্ছে
ring;রিং
largely;ব্যাপকভাবে
shift;স্থানান্তর
revenue;রাজস্ব
mark;চিহ্ন
locate;সনাক্ত করা
county;কাউন্টি
appearance;চেহারা
package;প্যাকেজ
difficulty;অসুবিধা
bridge;সেতু
recommend;সুপারিশ
obvious;স্পষ্ট
basically;মূলত
e-mail;ই-মেইল
generate;উৎপন্ন
anymore;আর
propose;প্রস্তাব
thinking;চিন্তা
possibly;সম্ভবত
trend;প্রবণতা
visitor;দর্শনার্থী
loan;ঋণ
currently;বর্তমানে
comfortable;আরামপ্রদ
investor;বিনিয়োগকারী
profit;লাভ
angry;রাগান্বিত
crew;নাবিকদল
accident;দুর্ঘটনা
meal;খাবার
hearing;শুনানি
traffic;ট্রাফিক
muscle;পেশী
notion;ধারণা
capture;ক্যাপচার
prefer;পছন্দ
truly;সত্যিই
earth;পৃথিবী
Japanese;জাপানিজ
chest;বুক
thick;পুরু
cash;নগদ
museum;যাদুঘর
beauty;সৌন্দর্য
emergency;জরুরী
unique;অনন্য
internal;অভ্যন্তরীণ
ethnic;জাতিগত
link;লিঙ্ক
stress;চাপ
content;বিষয়বস্তু
select;নির্বাচন করুন
root;মূল
nose;নাক
declare;ঘোষণা
appreciate;প্রশংসা
actual;আসল
bottle;বোতল
hardly;খুব কমই
setting;স্থাপন
launch;শুরু করা
file;ফাইল
sick;অসুস্থ
outcome;ফলাফল
ad;বিজ্ঞাপন
defend;রক্ষা করা
duty;কর্তব্য
sheet;শীট
ought;উচিত
ensure;নিশ্চিত করা
Catholic;ক্যাথলিক
extremely;অত্যন্ত
extent;পরিমাণ
component;উপাদান
mix;মিশ্রণ
long-term;দীর্ঘ মেয়াদী
slow;ধীর
contrast;বিপরীত
zone;মণ্ডল
wake;জেগে ওঠা
airport;বিমানবন্দর
brown;বাদামী
shirt;শার্ট
pilot;বিমান - চালক
warn;সতর্ক করা
ultimately;শেষ পর্যন্ত
cat;বিড়াল
contribution;অবদান
capacity;ক্ষমতা
ourselves;নিজেদেরকে
estate;এস্টেট
guide;গাইড
circumstance;পরিস্থিতি
snow;তুষার
English;ইংরেজি
politician;রাজনীতিবিদ
steal;চুরি
pursue;অন্বেষণ করা
slip;স্লিপ
percentage;শতাংশ
meat;মাংস
funny;হাস্যকর
neither;না
soil;মাটি
surgery;অস্ত্রোপচার
correct;সঠিক
Jewish;ইহুদি
blame;দোষ
estimate;অনুমান
due;বাকি
basketball;বাস্কেটবল
golf;গলফ
investigate;তদন্ত
crazy;পাগল
significantly;উল্লেখযোগ্যভাবে
chain;চেইন
branch;শাখা
combination;সংমিশ্রণ
frequently;ঘন ঘন
governor;গভর্নর
relief;ত্রাণ
user;ব্যবহারকারী
dad;বাবা
kick;লাথি
manner;পদ্ধতি
ancient;প্রাচীন
silence;নীরবতা
rating;রেটিং
golden;সোনালী
motion;গতি
German;জার্মান
gender;লিঙ্গ
solve;সমাধান
fee;ফি
landscape;ল্যান্ডস্কেপ
used;ব্যবহৃত
bowl;বাটি
equal;সমান
forth;সামনে
frame;ফ্রেম
typical;সাধারণ
except;ছাড়া
conservative;রক্ষণশীল
eliminate;নিষ্কাশন করা
host;হোস্ট
hall;হল
trust;বিশ্বাস
ocean;মহাসাগর
row;সারি
producer;প্রযোজক
afford;সামর্থ্য
meanwhile;এদিকে
regime;শাসন
division;বিভাগ
confirm;নিশ্চিত করুন
fix;ঠিক করা
appeal;আপিল
mirror;আয়না
tooth;দাঁত
smart;স্মার্ট
length;দৈর্ঘ্য
entirely;সম্পূর্ণরূপে
rely;নির্ভর করা
topic;বিষয়
complain;অভিযোগ
variable;পরিবর্তনশীল
telephone;টেলিফোন
perception;উপলব্ধি
attract;আকর্ষণ
confidence;আত্মবিশ্বাস
bedroom;শয়নকক্ষ
secret;গোপন
debt;ঋণ
rare;বিরল
tank;ট্যাঙ্ক
nurse;নার্স
coverage;কভারেজ
opposition;বিরোধী দল
aside;একপাশে
anywhere;যে কোন জায়গায়
bond;বন্ধন
pleasure;আনন্দ
master;মাস্টার
era;যুগ
requirement;প্রয়োজন
fun;মজা
expectation;প্রত্যাশা
wing;উইং
separate;পৃথক
somewhat;কিছুটা
pour;জন্য
stir;আলোড়ন
judgment;রায়
beer;বিয়ার
reference;রেফারেন্স
tear;টিয়ার
doubt;সন্দেহ
grant;প্রদান
seriously;গুরুত্ব সহকারে
minister;মন্ত্রী
totally;সম্পূর্ণরূপে
hero;নায়ক
industrial;শিল্প
cloud;মেঘ
stretch;প্রসারিত
winner;বিজয়ী
volume;আয়তন
seed;বীজ
surprised;বিস্মিত
fashion;ফ্যাশন
pepper;মরিচ
busy;ব্যস্ত
intervention;হস্তক্ষেপ
copy;অনুলিপি
tip;টিপ
cheap;সস্তা
aim;লক্ষ্য
cite;উদ্ধৃত করা
welfare;কল্যাণ
vegetable;শাকসবজি
gray;ধূসর
dish;থালা
beach;সৈকত
improvement;উন্নতি
everywhere;সর্বত্র
opening;খোলা
overall;সামগ্রিক
divide;বিভক্ত করা
initial;প্রাথমিক
terrible;ভয়ানক
oppose;বিরোধিতা
contemporary;সমসাময়িক
route;রুট
multiple;একাধিক
essential;অপরিহার্য
league;লীগ
criminal;অপরাধী
careful;সতর্ক
core;মূল
upper;উপরের
rush;ভিড়
necessarily;অগত্যা
specifically;বিশেষভাবে
tired;ক্লান্ত
employ;নিয়োগ
holiday;ছুটির দিন
vast;বিশাল
resolution;রেজোলিউশন
household;পরিবারের
fewer;কম
abortion;গর্ভপাত
apart;পৃথক্
witness;সাক্ষী
match;ম্যাচ
barely;সবে
sector;সেক্টর
representative;প্রতিনিধি
beneath;নিচে
beside;পাশে
incident;ঘটনা
limited;সীমিত
proud;গর্বিত
flow;প্রবাহ
faculty;অনুষদ
increased;বৃদ্ধি
waste;বর্জ্য
merely;নিছক
mass;ভর
emphasize;জোর দেওয়া
experiment;পরীক্ষা
definitely;স্পষ্টভাবে
bomb;বোমা
enormous;বিশাল
tone;স্বর
liberal;উদার
massive;বিশাল
engineer;প্রকৌশলী
wheel;চাকা
decline;হ্রাস
invest;বিনিয়োগ
cable;তারের
towards;দিকে
expose;প্রকাশ করা
rural;গ্রামীণ
AIDS;এইডস
Jew;বা
narrow;সংকীর্ণ
cream;ক্রিম
secretary;সচিব
gate;গেট
solid;কঠিন
hill;পাহাড়
typically;সাধারণত
noise;গোলমাল
grass;ঘাস
unfortunately;দুর্ভাগ্যবশত
hat;আছে
legislation;আইন
succeed;সফল
celebrate;উদযাপন
achievement;অর্জন
fishing;মাছ ধরা
accuse;অভিযুক্ত করা
useful;দরকারী
reject;প্রত্যাখ্যান
talent;প্রতিভা
taste;স্বাদ
characteristic;বৈশিষ্ট্য
milk;দুধ
escape;পলায়ন
cast;ঢালাই
sentence;বাক্য
unusual;অস্বাভাবিক
closely;ঘনিষ্ঠভাবে
convince;সন্তুষ্ট
height;উচ্চতা
physician;চিকিত্সক
assess;মূল্যায়ন
plenty;প্রচুর
virtually;কার্যত
addition;সংযোজন
sharp;তীক্ষ্ণ
creative;সৃজনশীল
lower;নিম্ন
approve;অনুমোদন
explanation;ব্যাখ্যা
gay;সমকামী
campus;ক্যাম্পাস
proper;সঠিক
guilty;দোষী
acquire;অর্জন
compete;প্রতিযোগিতা করা
technical;প্রযুক্তিগত
plus;প্লাস
immigrant;অভিবাসী
weak;দুর্বল
illegal;অবৈধ
hi;ওহে
alternative;বিকল্প
interaction;মিথষ্ক্রিয়া
column;কলাম
personality;ব্যক্তিত্ব
signal;সংকেত
curriculum;পাঠ্যক্রম
honor;সম্মান
passenger;যাত্রী
assistance;সাহায্য
forever;চিরতরে
regard;সম্মান
Israeli;ইসরায়েলি
association;সংঘ
twenty;বিশ
knock;ঠক্ঠক্
wrap;মোড়ানো
lab;ল্যাব
display;প্রদর্শন
criticism;সমালোচনা
asset;সম্পদ
depression;বিষণ্ণতা
spiritual;আধ্যাত্মিক
musical;বাদ্যযন্ত্র
journalist;সাংবাদিক
prayer;প্রার্থনা
suspect;সন্দেহ
scholar;পণ্ডিত
warning;সতর্কতা
climate;জলবায়ু
cheese;পনির
observation;পর্যবেক্ষণ
childhood;শৈশব
payment;পেমেন্ট
sir;স্যার
permit;অনুমতি
cigarette;সিগারেট
definition;সংজ্ঞা
priority;অগ্রাধিকার
bread;রুটি
creation;সৃষ্টি
graduate;স্নাতক
request;অনুরোধ
emotion;আবেগ
scream;চিৎকার
dramatic;নাটকীয়
universe;বিশ্ব
gap;ফাঁক
excellent;চমৎকার
deeply;গভীরভাবে
prosecutor;প্রসিকিউটর
lucky;ভাগ্যবান
drag;টানুন
airline;এয়ারলাইন
library;লাইব্রেরি
agenda;আলোচ্যসূচি
recover;পুনরুদ্ধার
factory;কারখানা
selection;নির্বাচন
primarily;প্রাথমিকভাবে
roof;ছাদ
unable;অক্ষম
expense;খরচ
initiative;উদ্যোগ
diet;খাদ্য
arrest;গ্রেফতার
funding;তহবিল
therapy;থেরাপি
wash;ধোয়া
schedule;সময়সূচী
sad;দুঃখজনক
brief;সংক্ষিপ্ত
housing;হাউজিং
post;পোস্ট
purchase;ক্রয়
existing;বিদ্যমান
steel;ইস্পাত
regarding;সংক্রান্ত
shout;চিৎকার
remaining;অবশিষ্ট
visual;চাক্ষুষ
fairly;মোটামুটি
chip;চিপ
violent;হিংস্র
silent;নীরব
suppose;ধরুন
self;স্ব
bike;বাইক
tea;চা
perceive;উপলব্ধি করা
comparison;তুলনা
settlement;নিষ্পত্তি
layer;স্তর
planning;পরিকল্পনা
description;বর্ণনা
slide;স্লাইড
widely;ব্যাপকভাবে
wedding;বিবাহ
inform;অবহিত করা
portion;অংশ
territory;এলাকা
immediate;অবিলম্বে
opponent;প্রতিপক্ষ
abandon;পরিত্যাগ করা
lake;হ্রদ
transform;রূপান্তর
tension;চিন্তা
leading;নেতৃস্থানীয়
bother;বিরক্ত করা
consist;গঠিত
alcohol;অ্যালকোহল
enable;সক্ষম
bend;বাঁক
saving;সংরক্ষণ
desert;মরুভূমি
shall;হবে
error;ত্রুটি
cop;পুলিশ
Arab;আরব
double;দ্বিগুণ
sand;বালি
Spanish;স্পেনীয়
print;ছাপা
preserve;সংরক্ষণ করা
passage;উত্তরণ
formal;আনুষ্ঠানিক
transition;স্থানান্তর
existence;অস্তিত্ব
album;অ্যালবাম
participation;অংশগ্রহণ
arrange;ব্যবস্থা করা
atmosphere;বায়ুমণ্ডল
joint;যৌথ
reply;উত্তর
cycle;সাইকেল
opposite;বিপরীত
lock;তালা
deserve;প্রাপ্য
consistent;সামঞ্জস্যপূর্ণ
resistance;প্রতিরোধ
discovery;আবিষ্কার
exposure;প্রকাশ
pose;অঙ্গবিক্ষেপ
stream;প্রবাহ
sale;বিক্রয়
pot;পাত্র
grand;গ্র্যান্ড
mine;আমার
hello;হ্যালো
coalition;জোট
tale;গল্প
knife;ছুরি
resolve;সমাধান
racial;জাতিগত
phase;পর্যায়
joke;কৌতুক
coat;কোট
Mexican;মেক্সিকান
symptom;উপসর্গ
manufacturer;প্রস্তুতকারক
philosophy;দর্শন
potato;আলু
foundation;ভিত্তি
quote;উদ্ধৃতি
online;অনলাইন
negotiation;আলাপ - আলোচনা
urge;তাড়ন
occasion;উপলক্ষ
dust;ধুলো
breathe;শ্বাস ফেলা
elect;নির্বাচিত
investigator;তদন্তকারী
jacket;জ্যাকেট
glad;আনন্দিত
ordinary;সাধারণ
reduction;হ্রাস
rarely;খুব কমই
pack;প্যাক
suicide;আত্মহত্যা
numerous;অনেক
substance;পদার্থ
discipline;শৃঙ্খলা
elsewhere;অন্যত্র
iron;লোহা
practical;ব্যবহারিক
moreover;অধিকন্তু
passion;আবেগ
volunteer;স্বেচ্ছাসেবক
implement;বাস্তবায়ন
essentially;মূলত
gene;জিন
enforcement;প্রয়োগ
vs;বনাম
sauce;সস
independence;স্বাধীনতা
marketing;মার্কেটিং
priest;পুরোহিত
amazing;আশ্চর্যজনক
intense;তীব্র
advance;অগ্রিম
employer;নিয়োগকর্তা
shock;শক
inspire;অনুপ্রাণিত করা
adjust;সামঞ্জস্য করা
retire;অবসর
visible;দৃশ্যমান
kiss;চুম্বন
illness;অসুস্থতা
cap;টুপি
habit;অভ্যাস
competitive;প্রতিযোগিতামূলক
juice;রস
congressional;কংগ্রেসনাল
involvement;জড়িত
dominate;আয়ত্ত করা
previously;পূর্বে
whenever;যখনই
transfer;স্থানান্তর
analyze;বিশ্লেষণ
attach;সংযুক্ত করা
disaster;বিপর্যয়
parking;পার্কিং
prospect;সম্ভাবনা
boss;বস
complaint;অভিযোগ
championship;চ্যাম্পিয়নশিপ
fundamental;মৌলিক
severe;গুরুতর
enhance;উন্নত করা
mystery;রহস্য
impose;আরোপ করা
poverty;দারিদ্র্য
entry;প্রবেশ
spending;খরচ
king;রাজা
evaluate;মূল্যায়ন
symbol;প্রতীক
maker;নির্মাতা
mood;মেজাজ
accomplish;সম্পন্ন করা
emphasis;জোর
illustrate;চিত্রিত করা
boot;বুট
monitor;মনিটর
Asian;এশিয়ান
entertainment;বিনোদন
bean;শিম
evaluation;মূল্যায়ন
creature;জীব
commander;কমান্ডার
digital;ডিজিটাল
arrangement;ব্যবস্থা
concentrate;মনোনিবেশ
usual;চলিত
anger;রাগ
psychological;মানসিক
heavily;ভারীভাবে
peak;শিখর
approximately;আন্দাজ
increasing;ক্রমবর্ধমান
disorder;ব্যাধি
missile;মিসাইল
equally;সমানভাবে
vary;পরিবর্তিত
wire;তার
round;বৃত্তাকার
distribution;বিতরণ
transportation;পরিবহন
holy;পবিত্র
twin;যমজ
command;আদেশ
commission;কমিশন
interpretation;ব্যাখ্যা
breakfast;প্রাতঃরাশ
strongly;দৃঢ়ভাবে
engineering;প্রকৌশল
luck;ভাগ্য
so-called;তথাকথিত
constant;ধ্রুবক
clinic;ক্লিনিক
veteran;অভিজ্ঞ
smell;গন্ধ
tablespoon;টেবিল চামচ
capable;সক্ষম
nervous;স্নায়বিক
tourist;পর্যটক
toss;টস
crucial;অত্যন্ত গুরুত্বপূর্ণ
bury;কবর দেওয়া
pray;প্রার্থনা
tomato;টমেটো
exception;ব্যতিক্রম
butter;মাখন
deficit;ঘাটতি
bathroom;পায়খানা
objective;উদ্দেশ্য
electronic;বৈদ্যুতিক
ally;মিত্র
journey;যাত্রা
reputation;খ্যাতি
mixture;মিশ্রণ
surely;অবশ্যই
tower;টাওয়ার
smoke;ধোঁয়া
confront;মুখোমুখি
pure;বিশুদ্ধ
glance;এক পলক দেখা
dimension;মাত্রা
toy;খেলনা
prisoner;বন্দী
fellow;সহকর্মী
smooth;মসৃণ
nearby;কাছাকাছি
peer;সমকক্ষ ব্যক্তি
designer;নকশাকার
personnel;কর্মীদের
educator;শিক্ষাবিদ
relative;আপেক্ষিক
immigration;অভিবাসন
belt;বেল্ট
teaspoon;চা চামচ
birthday;জন্মদিন
implication;নিহিত
perfectly;পুরোপুরি
coast;উপকূল
supporter;সমর্থক
accompany;সঙ্গে
silver;রূপা
teenager;কিশোর
recognition;স্বীকৃতি
retirement;অবসর
flag;পতাকা
recovery;পুনরুদ্ধার
whisper;ফিসফিস
gentleman;ভদ্রলোক
corn;ভুট্টা
moon;চাঁদ
inner;ভিতরের
junior;জুনিয়র
throat;গলা
salary;বেতন
swing;সুইং
observer;পর্যবেক্ষক
publication;প্রকাশনা
crop;ফসল
dig;আপনি
permanent;স্থায়ী
phenomenon;ঘটমান বিষয়
anxiety;উদ্বেগ
unlike;অপছন্দ
wet;ভিজা
literally;আক্ষরিক অর্থে
resist;প্রতিহত করা
convention;সম্মেলন
embrace;আলিঙ্গন
assist;সাহায্য
exhibition;প্রদর্শনী
construct;নির্মাণ
viewer;দর্শক
pan;প্যান
consultant;পরামর্শদাতা
administrator;প্রশাসক
occasionally;মাঝে মাঝে
mayor;মেয়র
consideration;বিবেচনা
CEO;সিইও
secure;নিরাপদ
pink;গোলাপী
buck;বক
historic;ঐতিহাসিক
poem;কবিতা
grandmother;দাদী
bind;বাঁধাই করা
fifth;পঞ্চম
constantly;ক্রমাগত
enterprise;এন্টারপ্রাইজ
favor;আনুকূল্য
testing;পরীক্ষামূলক
stomach;পেট
apparent;স্পষ্ট
weigh;ওজন
install;ইনস্টল
sensitive;সংবেদনশীল
suggestion;পরামর্শ
mail;মেইল
recipe;রেসিপি
reasonable;যুক্তিসঙ্গত
preparation;প্রস্তুতি
wooden;কাঠের
elementary;প্রাথমিক
concert;কনসার্ট
aggressive;আক্রমণাত্মক
FALSE;মিথ্যা
intention;উদ্দেশ্য
channel;চ্যানেল
extreme;চরম
tube;নল
drawing;অঙ্কন
protein;প্রোটিন
quit;প্রস্থান
absence;অনুপস্থিতি
Latin;ল্যাটিন
rapidly;দ্রুত
jail;জেল
diversity;বৈচিত্র্য
honest;সৎ
Palestinian;ফিলিস্তিনি
pace;গতি
employment;কর্মসংস্থান
speaker;স্পিকার
impression;ছাপ
essay;প্রবন্ধ
respondent;উত্তরদাতা
giant;দৈত্য
cake;কেক
historian;ইতিহাসবিদ
negotiate;আলোচনা
restore;পুনরুদ্ধার
substantial;যথেষ্ট
pop;পপ
specialist;বিশেষজ্ঞ
origin;মূল
approval;অনুমোদন
quietly;শান্তভাবে
advise;পরামর্শ
conventional;প্রচলিত
depth;গভীরতা
wealth;ধন
disability;অক্ষমতা
shell;শেল
criticize;সমালোচনা করা
effectively;কার্যকরভাবে
biological;জৈবিক
onion;পেঁয়াজ
deputy;সহকারী
flat;সমান
brand;ব্র্যান্ড
assure;নিশ্চিত করা
mad;পাগল
award;পুরস্কার
criteria;নির্ণায়ক
dealer;ডিলার
via;মাধ্যমে
utility;ইউটিলিটি
precisely;অবিকল
arise;উঠা
armed;সশস্ত্র
nevertheless;তবুও
highway;হাইওয়ে
clinical;ক্লিনিক্যাল
routine;রুটিন
wage;বেতন
normally;স্বাভাবিকভাবে
phrase;বাক্যাংশ
ingredient;উপাদান
stake;বাজি
Muslim;মুসলিম
fiber;ফাইবার
activist;কর্মী
